order_date;product;units_ordered;festivo;weight
2016-06-05;mousse tres chocolates;1.0;0.0;0.0
2016-06-05;palmera chocolate;48.0;0.0;0.0
2016-06-05;postre de fresas y mascarpone;140.0;0.0;0.0
2016-06-05;tarta de manzana;24.0;0.0;0.0
2016-06-05;tarta opera;1.0;0.0;0.0
2016-06-05;tortel;279.0;0.0;0.0
2016-06-06;baguette;100.0;0.0;0.0
2016-06-06;croissant petit;46.0;0.0;0.0
2016-06-06;croissant simple;156.0;0.0;0.0
2016-06-06;milhojas frambuesa;7.0;0.0;0.0
2016-06-06;mousse tres chocolates;0.0;0.0;0.0
2016-06-06;palmera chocolate;39.0;0.0;0.0
2016-06-06;postre de fresas y mascarpone;120.0;0.0;0.0
2016-06-06;tarta de manzana;11.0;0.0;0.0
2016-06-06;tarta opera;0.0;0.0;0.0
2016-06-06;tortel;223.0;0.0;0.0
2016-06-07;baguette;99.0;0.0;0.0
2016-06-07;croissant petit;61.0;0.0;0.0
2016-06-07;croissant simple;161.0;0.0;0.0
2016-06-07;milhojas frambuesa;6.0;0.0;0.0
2016-06-07;mousse tres chocolates;0.0;0.0;0.0
2016-06-07;palmera chocolate;30.0;0.0;0.0
2016-06-07;postre de fresas y mascarpone;115.0;0.0;0.0
2016-06-07;tarta de manzana;12.0;0.0;0.0
2016-06-07;tarta opera;0.0;0.0;0.0
2016-06-07;tortel;223.0;0.0;0.0
2016-06-08;baguette;95.0;0.0;0.0
2016-06-08;croissant petit;53.0;0.0;0.0
2016-06-08;croissant simple;143.0;0.0;0.0
2016-06-08;milhojas frambuesa;8.0;0.0;0.0
2016-06-08;mousse tres chocolates;0.0;0.0;0.0
2016-06-08;palmera chocolate;27.0;0.0;0.0
2016-06-08;postre de fresas y mascarpone;114.0;0.0;0.0
2016-06-08;tarta de manzana;12.0;0.0;0.0
2016-06-08;tarta opera;0.0;0.0;0.0
2016-06-08;tortel;190.0;0.0;0.0
2016-06-09;baguette;95.0;0.0;0.0
2016-06-09;croissant petit;58.0;0.0;0.0
2016-06-09;croissant simple;154.0;0.0;0.0
2016-06-09;milhojas frambuesa;8.0;0.0;0.0
2016-06-09;mousse tres chocolates;0.0;0.0;0.0
2016-06-09;palmera chocolate;27.0;0.0;0.0
2016-06-09;postre de fresas y mascarpone;115.0;0.0;0.0
2016-06-09;tarta de manzana;12.0;0.0;0.0
2016-06-09;tarta opera;0.0;0.0;0.0
2016-06-09;tortel;193.0;0.0;0.0
2016-06-10;baguette;100.0;0.0;0.0
2016-06-10;croissant petit;49.0;0.0;0.0
2016-06-10;croissant simple;155.0;0.0;0.0
2016-06-10;milhojas frambuesa;11.0;0.0;0.0
2016-06-10;mousse tres chocolates;1.0;0.0;0.0
2016-06-10;palmera chocolate;39.0;0.0;0.0
2016-06-10;postre de fresas y mascarpone;120.0;0.0;0.0
2016-06-10;tarta de manzana;14.0;0.0;0.0
2016-06-10;tarta opera;0.0;0.0;0.0
2016-06-10;tortel;251.0;0.0;0.0
2016-06-11;baguette;158.0;0.0;0.0
2016-06-11;croissant petit;44.0;0.0;0.0
2016-06-11;croissant simple;145.0;0.0;0.0
2016-06-11;milhojas frambuesa;24.0;0.0;0.0
2016-06-11;mousse tres chocolates;1.0;0.0;0.0
2016-06-11;palmera chocolate;36.0;0.0;0.0
2016-06-11;postre de fresas y mascarpone;129.0;0.0;0.0
2016-06-11;tarta de manzana;27.0;0.0;0.0
2016-06-11;tarta opera;0.0;0.0;0.0
2016-06-11;tortel;273.0;0.0;0.0
2016-06-12;baguette;165.0;1.0;0.0
2016-06-12;croissant petit;43.0;1.0;0.0
2016-06-12;croissant simple;146.0;1.0;0.0
2016-06-12;milhojas frambuesa;26.0;1.0;0.0
2016-06-12;mousse tres chocolates;0.0;1.0;0.0
2016-06-12;palmera chocolate;36.0;1.0;0.0
2016-06-12;postre de fresas y mascarpone;119.0;1.0;0.0
2016-06-12;tarta de manzana;26.0;1.0;0.0
2016-06-12;tarta opera;0.0;1.0;0.0
2016-06-12;tortel;232.0;1.0;0.0
2016-06-13;baguette;91.0;0.0;0.0
2016-06-13;croissant petit;61.0;0.0;0.0
2016-06-13;croissant simple;156.0;0.0;0.0
2016-06-13;milhojas frambuesa;7.0;0.0;0.0
2016-06-13;mousse tres chocolates;1.0;0.0;0.0
2016-06-13;palmera chocolate;30.0;0.0;0.0
2016-06-13;postre de fresas y mascarpone;105.0;0.0;0.0
2016-06-13;tarta de manzana;12.0;0.0;0.0
2016-06-13;tarta opera;0.0;0.0;0.0
2016-06-13;tortel;209.0;0.0;0.0
2016-06-14;baguette;91.0;0.0;0.0
2016-06-14;croissant petit;64.0;0.0;0.0
2016-06-14;croissant simple;156.0;0.0;0.0
2016-06-14;milhojas frambuesa;6.0;0.0;0.0
2016-06-14;mousse tres chocolates;0.0;0.0;0.0
2016-06-14;palmera chocolate;24.0;0.0;0.0
2016-06-14;postre de fresas y mascarpone;106.0;0.0;0.0
2016-06-14;tarta de manzana;12.0;0.0;0.0
2016-06-14;tarta opera;0.0;0.0;0.0
2016-06-14;tortel;219.0;0.0;0.0
2016-06-15;baguette;93.0;0.0;0.0
2016-06-15;croissant petit;67.0;0.0;0.0
2016-06-15;croissant simple;150.0;0.0;0.0
2016-06-15;milhojas frambuesa;10.0;0.0;0.0
2016-06-15;mousse tres chocolates;0.0;0.0;0.0
2016-06-15;palmera chocolate;28.0;0.0;0.0
2016-06-15;postre de fresas y mascarpone;109.0;0.0;0.0
2016-06-15;tarta de manzana;11.0;0.0;0.0
2016-06-15;tarta opera;0.0;0.0;0.0
2016-06-15;tortel;243.0;0.0;0.0
2016-06-16;baguette;95.0;0.0;0.0
2016-06-16;croissant petit;56.0;0.0;0.0
2016-06-16;croissant simple;154.0;0.0;0.0
2016-06-16;milhojas frambuesa;9.0;0.0;0.0
2016-06-16;mousse tres chocolates;1.0;0.0;0.0
2016-06-16;palmera chocolate;37.0;0.0;0.0
2016-06-16;postre de fresas y mascarpone;116.0;0.0;0.0
2016-06-16;tarta de manzana;11.0;0.0;0.0
2016-06-16;tarta opera;0.0;0.0;0.0
2016-06-16;tortel;260.0;0.0;0.0
2016-06-17;baguette;116.0;0.0;0.0
2016-06-17;croissant petit;59.0;0.0;0.0
2016-06-17;croissant simple;169.0;0.0;0.0
2016-06-17;milhojas frambuesa;14.0;0.0;0.0
2016-06-17;mousse tres chocolates;0.0;0.0;0.0
2016-06-17;palmera chocolate;54.0;0.0;0.0
2016-06-17;postre de fresas y mascarpone;130.0;0.0;0.0
2016-06-17;tarta de manzana;14.0;0.0;0.0
2016-06-17;tarta opera;0.0;0.0;0.0
2016-06-17;tortel;295.0;0.0;0.0
2016-06-18;baguette;171.0;0.0;0.0
2016-06-18;croissant petit;38.0;0.0;0.0
2016-06-18;croissant simple;165.0;0.0;0.0
2016-06-18;milhojas frambuesa;27.0;0.0;0.0
2016-06-18;mousse tres chocolates;1.0;0.0;0.0
2016-06-18;palmera chocolate;51.0;0.0;0.0
2016-06-18;postre de fresas y mascarpone;125.0;0.0;0.0
2016-06-18;tarta de manzana;26.0;0.0;0.0
2016-06-18;tarta opera;0.0;0.0;0.0
2016-06-18;tortel;324.0;0.0;0.0
2016-06-19;baguette;172.0;0.0;0.0
2016-06-19;croissant petit;41.0;0.0;0.0
2016-06-19;croissant simple;165.0;0.0;0.0
2016-06-19;milhojas frambuesa;27.0;0.0;0.0
2016-06-19;mousse tres chocolates;0.0;0.0;0.0
2016-06-19;palmera chocolate;40.0;0.0;0.0
2016-06-19;postre de fresas y mascarpone;104.0;0.0;0.0
2016-06-19;tarta de manzana;25.0;0.0;0.0
2016-06-19;tarta opera;0.0;0.0;0.0
2016-06-19;tortel;242.0;0.0;0.0
2016-06-20;baguette;89.0;0.0;0.0
2016-06-20;croissant petit;58.0;0.0;0.0
2016-06-20;croissant simple;144.0;0.0;0.0
2016-06-20;milhojas frambuesa;5.0;0.0;0.0
2016-06-20;mousse tres chocolates;0.0;0.0;0.0
2016-06-20;palmera chocolate;31.0;0.0;0.0
2016-06-20;postre de fresas y mascarpone;113.0;0.0;0.0
2016-06-20;tarta de manzana;11.0;0.0;0.0
2016-06-20;tarta opera;0.0;0.0;0.0
2016-06-20;tortel;225.0;0.0;0.0
2016-06-21;baguette;98.0;0.0;0.0
2016-06-21;croissant petit;64.0;0.0;0.0
2016-06-21;croissant simple;142.0;0.0;0.0
2016-06-21;milhojas frambuesa;7.0;0.0;0.0
2016-06-21;mousse tres chocolates;1.0;0.0;0.0
2016-06-21;palmera chocolate;26.0;0.0;0.0
2016-06-21;postre de fresas y mascarpone;118.0;0.0;0.0
2016-06-21;tarta de manzana;12.0;0.0;0.0
2016-06-21;tarta opera;0.0;0.0;0.0
2016-06-21;tortel;213.0;0.0;0.0
2016-06-22;baguette;99.0;0.0;0.0
2016-06-22;croissant petit;66.0;0.0;0.0
2016-06-22;croissant simple;120.0;0.0;0.0
2016-06-22;milhojas frambuesa;7.0;0.0;0.0
2016-06-22;mousse tres chocolates;0.0;0.0;0.0
2016-06-22;palmera chocolate;29.0;0.0;0.0
2016-06-22;postre de fresas y mascarpone;97.0;0.0;0.0
2016-06-22;tarta de manzana;11.0;0.0;0.0
2016-06-22;tarta opera;0.0;0.0;0.0
2016-06-22;tortel;208.0;0.0;0.0
2016-06-23;baguette;97.0;0.0;0.0
2016-06-23;croissant petit;71.0;0.0;0.0
2016-06-23;croissant simple;119.0;0.0;0.0
2016-06-23;milhojas frambuesa;7.0;0.0;0.0
2016-06-23;mousse tres chocolates;0.0;0.0;0.0
2016-06-23;palmera chocolate;29.0;0.0;0.0
2016-06-23;postre de fresas y mascarpone;117.0;0.0;0.0
2016-06-23;tarta de manzana;12.0;0.0;0.0
2016-06-23;tarta opera;1.0;0.0;0.0
2016-06-23;tortel;219.0;0.0;0.0
2016-06-24;baguette;122.0;0.0;0.0
2016-06-24;croissant petit;74.0;0.0;0.0
2016-06-24;croissant simple;133.0;0.0;0.0
2016-06-24;milhojas frambuesa;13.0;0.0;0.0
2016-06-24;mousse tres chocolates;2.0;0.0;0.0
2016-06-24;palmera chocolate;33.0;0.0;0.0
2016-06-24;postre de fresas y mascarpone;129.0;0.0;0.0
2016-06-24;tarta de manzana;17.0;0.0;0.0
2016-06-24;tarta opera;0.0;0.0;0.0
2016-06-24;tortel;266.0;0.0;0.0
2016-06-25;baguette;161.0;0.0;0.0
2016-06-25;croissant petit;41.0;0.0;0.0
2016-06-25;croissant simple;151.0;0.0;0.0
2016-06-25;milhojas frambuesa;24.0;0.0;0.0
2016-06-25;mousse tres chocolates;2.0;0.0;0.0
2016-06-25;palmera chocolate;32.0;0.0;0.0
2016-06-25;postre de fresas y mascarpone;132.0;0.0;0.0
2016-06-25;tarta de manzana;23.0;0.0;0.0
2016-06-25;tarta opera;0.0;0.0;0.0
2016-06-25;tortel;260.0;0.0;0.0
2016-06-26;baguette;192.0;0.0;0.0
2016-06-26;croissant petit;45.0;0.0;0.0
2016-06-26;croissant simple;162.0;0.0;0.0
2016-06-26;milhojas frambuesa;28.0;0.0;0.0
2016-06-26;mousse tres chocolates;0.0;0.0;0.0
2016-06-26;palmera chocolate;42.0;0.0;0.0
2016-06-26;postre de fresas y mascarpone;138.0;0.0;0.0
2016-06-26;tarta de manzana;23.0;0.0;0.0
2016-06-26;tarta opera;0.0;0.0;0.0
2016-06-26;tortel;227.0;0.0;0.0
2016-06-27;baguette;96.0;0.0;0.0
2016-06-27;croissant petit;65.0;0.0;0.0
2016-06-27;croissant simple;108.0;0.0;0.0
2016-06-27;milhojas frambuesa;7.0;0.0;0.0
2016-06-27;mousse tres chocolates;0.0;0.0;0.0
2016-06-27;palmera chocolate;35.0;0.0;0.0
2016-06-27;postre de fresas y mascarpone;115.0;0.0;0.0
2016-06-27;tarta de manzana;11.0;0.0;0.0
2016-06-27;tarta opera;0.0;0.0;0.0
2016-06-27;tortel;216.0;0.0;0.0
2016-06-28;baguette;89.0;0.0;0.0
2016-06-28;croissant petit;59.0;0.0;0.0
2016-06-28;croissant simple;105.0;0.0;0.0
2016-06-28;milhojas frambuesa;6.0;0.0;0.0
2016-06-28;mousse tres chocolates;0.0;0.0;0.0
2016-06-28;palmera chocolate;27.0;0.0;0.0
2016-06-28;postre de fresas y mascarpone;97.0;0.0;0.0
2016-06-28;tarta de manzana;14.0;0.0;0.0
2016-06-28;tarta opera;0.0;0.0;0.0
2016-06-28;tortel;204.0;0.0;0.0
2016-06-29;baguette;93.0;0.0;0.0
2016-06-29;croissant petit;54.0;0.0;0.0
2016-06-29;croissant simple;146.0;0.0;0.0
2016-06-29;milhojas frambuesa;7.0;0.0;0.0
2016-06-29;mousse tres chocolates;0.0;0.0;0.0
2016-06-29;palmera chocolate;28.0;0.0;0.0
2016-06-29;postre de fresas y mascarpone;111.0;0.0;0.0
2016-06-29;tarta de manzana;13.0;0.0;0.0
2016-06-29;tarta opera;0.0;0.0;0.0
2016-06-29;tortel;215.0;0.0;0.0
2016-06-30;baguette;93.0;0.0;0.0
2016-06-30;croissant petit;64.0;0.0;0.0
2016-06-30;croissant simple;134.0;0.0;0.0
2016-06-30;milhojas frambuesa;7.0;0.0;0.0
2016-06-30;mousse tres chocolates;0.0;0.0;0.0
2016-06-30;palmera chocolate;41.0;0.0;0.0
2016-06-30;postre de fresas y mascarpone;117.0;0.0;0.0
2016-06-30;tarta de manzana;11.0;0.0;0.0
2016-06-30;tarta opera;0.0;0.0;0.0
2016-06-30;tortel;199.0;0.0;0.0
2016-07-01;baguette;104.0;0.0;0.0
2016-07-01;croissant petit;60.0;0.0;0.0
2016-07-01;croissant simple;153.0;0.0;0.0
2016-07-01;milhojas frambuesa;10.0;0.0;0.0
2016-07-01;mousse tres chocolates;0.0;0.0;0.0
2016-07-01;palmera chocolate;38.0;0.0;0.0
2016-07-01;postre de fresas y mascarpone;120.0;0.0;0.0
2016-07-01;tarta de manzana;12.0;0.0;0.0
2016-07-01;tarta opera;0.0;0.0;0.0
2016-07-01;tortel;234.0;0.0;0.0
2016-07-02;baguette;142.0;0.0;0.0
2016-07-02;croissant petit;39.0;0.0;0.0
2016-07-02;croissant simple;141.0;0.0;0.0
2016-07-02;milhojas frambuesa;28.0;0.0;0.0
2016-07-02;mousse tres chocolates;1.0;0.0;0.0
2016-07-02;palmera chocolate;28.0;0.0;0.0
2016-07-02;postre de fresas y mascarpone;121.0;0.0;0.0
2016-07-02;tarta de manzana;18.0;0.0;0.0
2016-07-02;tarta opera;0.0;0.0;0.0
2016-07-02;tortel;219.0;0.0;0.0
2016-07-03;baguette;148.0;0.0;0.0
2016-07-03;croissant petit;38.0;0.0;0.0
2016-07-03;croissant simple;141.0;0.0;0.0
2016-07-03;milhojas frambuesa;25.0;0.0;0.0
2016-07-03;mousse tres chocolates;2.0;0.0;0.0
2016-07-03;palmera chocolate;34.0;0.0;0.0
2016-07-03;postre de fresas y mascarpone;101.0;0.0;0.0
2016-07-03;tarta de manzana;20.0;0.0;0.0
2016-07-03;tarta opera;0.0;0.0;0.0
2016-07-03;tortel;177.0;0.0;0.0
2016-07-04;baguette;86.0;0.0;0.0
2016-07-04;croissant petit;54.0;0.0;0.0
2016-07-04;croissant simple;101.0;0.0;0.0
2016-07-04;milhojas frambuesa;7.0;0.0;0.0
2016-07-04;mousse tres chocolates;0.0;0.0;0.0
2016-07-04;palmera chocolate;22.0;0.0;0.0
2016-07-04;postre de fresas y mascarpone;100.0;0.0;0.0
2016-07-04;tarta de manzana;12.0;0.0;0.0
2016-07-04;tarta opera;0.0;0.0;0.0
2016-07-04;tortel;195.0;0.0;0.0
2016-07-05;baguette;93.0;0.0;0.0
2016-07-05;croissant petit;68.0;0.0;0.0
2016-07-05;croissant simple;146.0;0.0;0.0
2016-07-05;milhojas frambuesa;7.0;0.0;0.0
2016-07-05;mousse tres chocolates;0.0;0.0;0.0
2016-07-05;palmera chocolate;23.0;0.0;0.0
2016-07-05;postre de fresas y mascarpone;104.0;0.0;0.0
2016-07-05;tarta de manzana;10.0;0.0;0.0
2016-07-05;tarta opera;0.0;0.0;0.0
2016-07-05;tortel;206.0;0.0;0.0
2016-07-06;baguette;95.0;0.0;0.0
2016-07-06;croissant petit;55.0;0.0;0.0
2016-07-06;croissant simple;136.0;0.0;0.0
2016-07-06;milhojas frambuesa;6.0;0.0;0.0
2016-07-06;mousse tres chocolates;0.0;0.0;0.0
2016-07-06;palmera chocolate;25.0;0.0;0.0
2016-07-06;postre de fresas y mascarpone;101.0;0.0;0.0
2016-07-06;tarta de manzana;13.0;0.0;0.0
2016-07-06;tarta opera;0.0;0.0;0.0
2016-07-06;tortel;217.0;0.0;0.0
2016-07-07;baguette;95.0;0.0;0.0
2016-07-07;croissant petit;52.0;0.0;0.0
2016-07-07;croissant simple;134.0;0.0;0.0
2016-07-07;milhojas frambuesa;6.0;0.0;0.0
2016-07-07;mousse tres chocolates;0.0;0.0;0.0
2016-07-07;palmera chocolate;29.0;0.0;0.0
2016-07-07;postre de fresas y mascarpone;103.0;0.0;0.0
2016-07-07;tarta de manzana;12.0;0.0;0.0
2016-07-07;tarta opera;0.0;0.0;0.0
2016-07-07;tortel;203.0;0.0;0.0
2016-07-08;baguette;101.0;0.0;0.0
2016-07-08;croissant petit;54.0;0.0;0.0
2016-07-08;croissant simple;147.0;0.0;0.0
2016-07-08;milhojas frambuesa;10.0;0.0;0.0
2016-07-08;mousse tres chocolates;0.0;0.0;0.0
2016-07-08;palmera chocolate;26.0;0.0;0.0
2016-07-08;postre de fresas y mascarpone;115.0;0.0;0.0
2016-07-08;tarta de manzana;14.0;0.0;0.0
2016-07-08;tarta opera;0.0;0.0;0.0
2016-07-08;tortel;227.0;0.0;0.0
2016-07-09;baguette;143.0;0.0;0.0
2016-07-09;croissant petit;42.0;0.0;0.0
2016-07-09;croissant simple;164.0;0.0;0.0
2016-07-09;milhojas frambuesa;24.0;0.0;0.0
2016-07-09;mousse tres chocolates;0.0;0.0;0.0
2016-07-09;palmera chocolate;30.0;0.0;0.0
2016-07-09;postre de fresas y mascarpone;116.0;0.0;0.0
2016-07-09;tarta de manzana;17.0;0.0;0.0
2016-07-09;tarta opera;0.0;0.0;0.0
2016-07-09;tortel;220.0;0.0;0.0
2016-07-10;baguette;149.0;0.0;0.0
2016-07-10;croissant petit;41.0;0.0;0.0
2016-07-10;croissant simple;138.0;0.0;0.0
2016-07-10;milhojas frambuesa;19.0;0.0;0.0
2016-07-10;mousse tres chocolates;3.0;0.0;0.0
2016-07-10;palmera chocolate;23.0;0.0;0.0
2016-07-10;postre de fresas y mascarpone;97.0;0.0;0.0
2016-07-10;tarta de manzana;20.0;0.0;0.0
2016-07-10;tarta opera;0.0;0.0;0.0
2016-07-10;tortel;187.0;0.0;0.0
2016-07-11;baguette;88.0;0.0;0.0
2016-07-11;croissant petit;57.0;0.0;0.0
2016-07-11;croissant simple;133.0;0.0;0.0
2016-07-11;milhojas frambuesa;8.0;0.0;0.0
2016-07-11;mousse tres chocolates;0.0;0.0;0.0
2016-07-11;palmera chocolate;23.0;0.0;0.0
2016-07-11;postre de fresas y mascarpone;100.0;0.0;0.0
2016-07-11;tarta de manzana;11.0;0.0;0.0
2016-07-11;tarta opera;0.0;0.0;0.0
2016-07-11;tortel;190.0;0.0;0.0
2016-07-12;baguette;84.0;0.0;0.0
2016-07-12;croissant petit;61.0;0.0;0.0
2016-07-12;croissant simple;125.0;0.0;0.0
2016-07-12;milhojas frambuesa;7.0;0.0;0.0
2016-07-12;mousse tres chocolates;0.0;0.0;0.0
2016-07-12;palmera chocolate;13.0;0.0;0.0
2016-07-12;postre de fresas y mascarpone;101.0;0.0;0.0
2016-07-12;tarta de manzana;11.0;0.0;0.0
2016-07-12;tarta opera;1.0;0.0;0.0
2016-07-12;tortel;182.0;0.0;0.0
2016-07-13;baguette;95.0;0.0;0.0
2016-07-13;croissant petit;57.0;0.0;0.0
2016-07-13;croissant simple;127.0;0.0;0.0
2016-07-13;milhojas frambuesa;7.0;0.0;0.0
2016-07-13;mousse tres chocolates;0.0;0.0;0.0
2016-07-13;palmera chocolate;24.0;0.0;0.0
2016-07-13;postre de fresas y mascarpone;107.0;0.0;0.0
2016-07-13;tarta de manzana;11.0;0.0;0.0
2016-07-13;tarta opera;0.0;0.0;0.0
2016-07-13;tortel;199.0;0.0;0.0
2016-07-14;baguette;93.0;0.0;0.0
2016-07-14;croissant petit;56.0;0.0;0.0
2016-07-14;croissant simple;128.0;0.0;0.0
2016-07-14;milhojas frambuesa;7.0;0.0;0.0
2016-07-14;mousse tres chocolates;1.0;0.0;0.0
2016-07-14;palmera chocolate;48.0;0.0;0.0
2016-07-14;postre de fresas y mascarpone;105.0;0.0;0.0
2016-07-14;tarta de manzana;11.0;0.0;0.0
2016-07-14;tarta opera;0.0;0.0;0.0
2016-07-14;tortel;208.0;0.0;0.0
2016-07-15;baguette;101.0;0.0;0.0
2016-07-15;croissant petit;61.0;0.0;0.0
2016-07-15;croissant simple;139.0;0.0;0.0
2016-07-15;milhojas frambuesa;12.0;0.0;0.0
2016-07-15;mousse tres chocolates;0.0;0.0;0.0
2016-07-15;palmera chocolate;32.0;0.0;0.0
2016-07-15;postre de fresas y mascarpone;103.0;0.0;0.0
2016-07-15;tarta de manzana;13.0;0.0;0.0
2016-07-15;tarta opera;0.0;0.0;0.0
2016-07-15;tortel;212.0;0.0;0.0
2016-07-16;baguette;129.0;0.0;0.0
2016-07-16;croissant petit;37.0;0.0;0.0
2016-07-16;croissant simple;134.0;0.0;0.0
2016-07-16;milhojas frambuesa;24.0;0.0;0.0
2016-07-16;mousse tres chocolates;2.0;0.0;0.0
2016-07-16;palmera chocolate;31.0;0.0;0.0
2016-07-16;postre de fresas y mascarpone;122.0;0.0;0.0
2016-07-16;tarta de manzana;18.0;0.0;0.0
2016-07-16;tarta opera;0.0;0.0;0.0
2016-07-16;tortel;214.0;0.0;0.0
2016-07-17;baguette;140.0;0.0;0.0
2016-07-17;croissant petit;41.0;0.0;0.0
2016-07-17;croissant simple;124.0;0.0;0.0
2016-07-17;milhojas frambuesa;21.0;0.0;0.0
2016-07-17;mousse tres chocolates;0.0;0.0;0.0
2016-07-17;palmera chocolate;33.0;0.0;0.0
2016-07-17;postre de fresas y mascarpone;97.0;0.0;0.0
2016-07-17;tarta de manzana;20.0;0.0;0.0
2016-07-17;tarta opera;0.0;0.0;0.0
2016-07-17;tortel;191.0;0.0;0.0
2016-07-18;baguette;87.0;0.0;0.0
2016-07-18;croissant petit;56.0;0.0;0.0
2016-07-18;croissant simple;125.0;0.0;0.0
2016-07-18;milhojas frambuesa;11.0;0.0;0.0
2016-07-18;mousse tres chocolates;0.0;0.0;0.0
2016-07-18;palmera chocolate;25.0;0.0;0.0
2016-07-18;postre de fresas y mascarpone;93.0;0.0;0.0
2016-07-18;tarta de manzana;13.0;0.0;0.0
2016-07-18;tarta opera;0.0;0.0;0.0
2016-07-18;tortel;183.0;0.0;0.0
2016-07-19;baguette;88.0;0.0;0.0
2016-07-19;croissant petit;53.0;0.0;0.0
2016-07-19;croissant simple;134.0;0.0;0.0
2016-07-19;milhojas frambuesa;5.0;0.0;0.0
2016-07-19;mousse tres chocolates;0.0;0.0;0.0
2016-07-19;palmera chocolate;21.0;0.0;0.0
2016-07-19;postre de fresas y mascarpone;93.0;0.0;0.0
2016-07-19;tarta de manzana;10.0;0.0;0.0
2016-07-19;tarta opera;0.0;0.0;0.0
2016-07-19;tortel;183.0;0.0;0.0
2016-07-20;baguette;87.0;0.0;0.0
2016-07-20;croissant petit;52.0;0.0;0.0
2016-07-20;croissant simple;132.0;0.0;0.0
2016-07-20;milhojas frambuesa;6.0;0.0;0.0
2016-07-20;mousse tres chocolates;1.0;0.0;0.0
2016-07-20;palmera chocolate;31.0;0.0;0.0
2016-07-20;postre de fresas y mascarpone;103.0;0.0;0.0
2016-07-20;tarta de manzana;11.0;0.0;0.0
2016-07-20;tarta opera;0.0;0.0;0.0
2016-07-20;tortel;199.0;0.0;0.0
2016-07-21;baguette;91.0;0.0;0.0
2016-07-21;croissant petit;47.0;0.0;0.0
2016-07-21;croissant simple;125.0;0.0;0.0
2016-07-21;milhojas frambuesa;6.0;0.0;0.0
2016-07-21;mousse tres chocolates;0.0;0.0;0.0
2016-07-21;palmera chocolate;22.0;0.0;0.0
2016-07-21;postre de fresas y mascarpone;99.0;0.0;0.0
2016-07-21;tarta de manzana;10.0;0.0;0.0
2016-07-21;tarta opera;0.0;0.0;0.0
2016-07-21;tortel;179.0;0.0;0.0
2016-07-22;baguette;96.0;0.0;0.0
2016-07-22;croissant petit;54.0;0.0;0.0
2016-07-22;croissant simple;130.0;0.0;0.0
2016-07-22;milhojas frambuesa;10.0;0.0;0.0
2016-07-22;mousse tres chocolates;0.0;0.0;0.0
2016-07-22;palmera chocolate;22.0;0.0;0.0
2016-07-22;postre de fresas y mascarpone;116.0;0.0;0.0
2016-07-22;tarta de manzana;13.0;0.0;0.0
2016-07-22;tarta opera;0.0;0.0;0.0
2016-07-22;tortel;196.0;0.0;0.0
2016-07-23;baguette;128.0;0.0;0.0
2016-07-23;croissant petit;40.0;0.0;0.0
2016-07-23;croissant simple;112.0;0.0;0.0
2016-07-23;milhojas frambuesa;19.0;0.0;0.0
2016-07-23;mousse tres chocolates;0.0;0.0;0.0
2016-07-23;palmera chocolate;25.0;0.0;0.0
2016-07-23;postre de fresas y mascarpone;113.0;0.0;0.0
2016-07-23;tarta de manzana;18.0;0.0;0.0
2016-07-23;tarta opera;0.0;0.0;0.0
2016-07-23;tortel;199.0;0.0;0.0
2016-07-24;baguette;119.0;0.0;0.0
2016-07-24;croissant petit;27.0;0.0;0.0
2016-07-24;croissant simple;111.0;0.0;0.0
2016-07-24;milhojas frambuesa;16.0;0.0;0.0
2016-07-24;mousse tres chocolates;0.0;0.0;0.0
2016-07-24;palmera chocolate;18.0;0.0;0.0
2016-07-24;postre de fresas y mascarpone;82.0;0.0;0.0
2016-07-24;tarta de manzana;17.0;0.0;0.0
2016-07-24;tarta opera;0.0;0.0;0.0
2016-07-24;tortel;183.0;0.0;0.0
2016-07-25;baguette;111.0;1.0;0.0
2016-07-25;croissant petit;34.0;1.0;0.0
2016-07-25;croissant simple;118.0;1.0;0.0
2016-07-25;milhojas frambuesa;13.0;1.0;0.0
2016-07-25;mousse tres chocolates;0.0;1.0;0.0
2016-07-25;palmera chocolate;20.0;1.0;0.0
2016-07-25;postre de fresas y mascarpone;82.0;1.0;0.0
2016-07-25;tarta de manzana;13.0;1.0;0.0
2016-07-25;tarta opera;0.0;1.0;0.0
2016-07-25;tortel;163.0;1.0;0.0
2016-07-26;baguette;82.0;0.0;0.0
2016-07-26;croissant petit;48.0;0.0;0.0
2016-07-26;croissant simple;125.0;0.0;0.0
2016-07-26;milhojas frambuesa;7.0;0.0;0.0
2016-07-26;mousse tres chocolates;0.0;0.0;0.0
2016-07-26;palmera chocolate;22.0;0.0;0.0
2016-07-26;postre de fresas y mascarpone;92.0;0.0;0.0
2016-07-26;tarta de manzana;10.0;0.0;0.0
2016-07-26;tarta opera;0.0;0.0;0.0
2016-07-26;tortel;181.0;0.0;0.0
2016-07-27;baguette;86.0;0.0;0.0
2016-07-27;croissant petit;48.0;0.0;0.0
2016-07-27;croissant simple;98.0;0.0;0.0
2016-07-27;milhojas frambuesa;8.0;0.0;0.0
2016-07-27;mousse tres chocolates;0.0;0.0;0.0
2016-07-27;palmera chocolate;25.0;0.0;0.0
2016-07-27;postre de fresas y mascarpone;97.0;0.0;0.0
2016-07-27;tarta de manzana;11.0;0.0;0.0
2016-07-27;tarta opera;0.0;0.0;0.0
2016-07-27;tortel;186.0;0.0;0.0
2016-07-28;baguette;88.0;0.0;0.0
